YEAR,MO,DY,HR,QV2M,RH2M,PRECTOTCORR
2020,2,14,8,3.78,70.31,0
2020,2,14,9,4.15,69.06,0
2020,2,14,10,4.64,69.19,0
2020,2,14,11,5.31,69.19,0
2020,2,14,12,6.29,71.75,0.01
2020,2,14,13,6.84,74.44,0.01
2020,2,14,14,7.14,77.69,0.02
2020,2,14,15,7.45,84.69,0.02
2020,2,14,16,7.08,90,0.03
2020,2,14,17,6.65,91.81,0.1
2020,2,14,18,6.53,92.62,0.32
2020,2,14,19,6.47,93.38,1.07
2020,2,14,20,6.41,95.06,0.29
2020,2,14,21,6.35,97.06,0.5
2020,2,14,22,6.35,98.56,0.81
2020,2,14,23,6.29,99.06,1.11
2020,2,15,0,6.16,98.62,1.23
2020,2,15,1,6.1,97.38,1.28
2020,2,15,2,6.04,95.62,1.25
2020,2,15,3,5.92,94.5,1.24
2020,2,15,4,5.86,93.81,1.23
2020,2,15,5,5.68,92.81,1.27
2020,2,15,6,5.62,92.88,1.44
2020,2,15,7,5.55,92.56,1.5
2020,2,15,8,5.62,91.62,1.42
2020,2,15,9,5.8,89.38,1.28
2020,2,15,10,5.92,87,1.06
2020,2,15,11,6.16,85.94,0.73
2020,2,15,12,6.29,85.44,0.38
2020,2,15,13,6.35,85.38,0.24
2020,2,15,14,6.35,85.25,0.16
2020,2,15,15,6.23,86.25,0.08
2020,2,15,16,6.29,89.56,0.05
2020,2,15,17,6.04,92.38,0.03
2020,2,15,18,5.8,91.81,0.02
2020,2,15,19,5.74,92.31,0.01
2020,2,15,20,5.55,95.38,0
2020,2,15,21,5.43,98.19,0
2020,2,15,22,5.31,99.88,0
2020,2,15,23,5.19,100,0
2020,2,16,0,5.07,100,0
2020,2,16,1,5,100,0
2020,2,16,2,4.88,100,0
2020,2,16,3,4.82,100,0
2020,2,16,4,4.76,100,0
2020,2,16,5,4.64,100,0
2020,2,16,6,4.58,100,0
2020,2,16,7,4.76,95.75,0
2020,2,16,8,5.13,87.88,0
2020,2,16,9,5.25,77.19,0
2020,2,16,10,5.19,65.38,0
2020,2,16,11,5.19,57.81,0
2020,2,16,12,5.13,53.62,0
2020,2,16,13,5.07,51.31,0
2020,2,16,14,5.07,50.88,0
2020,2,16,15,5,52.44,0
2020,2,16,16,5.07,58.94,0
2020,2,16,17,4.94,71.69,0
2020,2,16,18,4.82,78.31,0
2020,2,16,19,4.76,84.56,0
2020,2,16,20,4.7,89,0
2020,2,16,21,4.58,91.94,0
2020,2,16,22,4.46,94.88,0
2020,2,16,23,4.39,97.12,0
2020,2,17,0,4.33,98.75,0
2020,2,17,1,4.21,100,0
2020,2,17,2,4.15,100,0
2020,2,17,3,4.09,100,0
2020,2,17,4,4.03,100,0
2020,2,17,5,3.97,100,0
2020,2,17,6,3.85,100,0
2020,2,17,7,3.91,93.5,0
2020,2,17,8,4.09,81.19,0
2020,2,17,9,4.39,68.31,0
2020,2,17,10,4.52,54.81,0
2020,2,17,11,4.64,49,0
2020,2,17,12,4.82,46.69,0
2020,2,17,13,4.94,45.38,0
2020,2,17,14,5.07,45.31,0
2020,2,17,15,5.13,46.94,0
2020,2,17,16,6.59,68.19,0
2020,2,17,17,5.43,75.06,0
2020,2,17,18,5,78.25,0
2020,2,17,19,4.82,81.56,0
2020,2,17,20,4.64,84.31,0
2020,2,17,21,4.46,85.5,0
2020,2,17,22,4.33,85.44,0
2020,2,17,23,4.15,84.19,0
2020,2,18,0,3.97,82.62,0
2020,2,18,1,3.85,82.94,0
2020,2,18,2,3.66,84.5,0
2020,2,18,3,3.54,86.62,0
2020,2,18,4,3.42,88.06,0
2020,2,18,5,3.3,88.88,0
2020,2,18,6,3.17,89,0
2020,2,18,7,3.42,81.38,0
2020,2,18,8,3.54,67.5,0
2020,2,18,9,4.03,60.75,0
2020,2,18,10,4.03,45.88,0
2020,2,18,11,4.03,40.38,0
2020,2,18,12,4.09,38.25,0
2020,2,18,13,4.15,37.81,0
2020,2,18,14,4.27,38.62,0
2020,2,18,15,4.46,41.69,0
2020,2,18,16,5.49,56.75,0
2020,2,18,17,4.52,55.81,0
2020,2,18,18,4.09,54.69,0
2020,2,18,19,3.91,52.88,0
2020,2,18,20,3.78,51.31,0
2020,2,18,21,3.72,52.12,0
2020,2,18,22,3.66,53.69,0
2020,2,18,23,3.72,58.31,0
2020,2,19,0,3.72,62.12,0
2020,2,19,1,3.85,66.06,0
2020,2,19,2,3.97,70,0
2020,2,19,3,4.15,74.31,0
2020,2,19,4,4.33,80.38,0
2020,2,19,5,4.52,88.06,0
2020,2,19,6,4.76,95.88,0
2020,2,19,7,5.07,96.69,0
2020,2,19,8,5.62,83.5,0
2020,2,19,9,5.43,65.38,0
2020,2,19,10,5.43,57.31,0
2020,2,19,11,5.55,53.88,0
2020,2,19,12,5.62,51.44,0
2020,2,19,13,5.62,50.25,0
2020,2,19,14,5.68,50.62,0
2020,2,19,15,5.74,53.06,0
2020,2,19,16,6.59,66.69,0
2020,2,19,17,6.1,77.12,0
2020,2,19,18,5.62,77.56,0
2020,2,19,19,5.62,79.31,0
2020,2,19,20,5.68,80,0
2020,2,19,21,5.74,82.19,0
2020,2,19,22,5.8,84.88,0
2020,2,19,23,5.86,88.44,0
2020,2,20,0,5.92,91.69,0
2020,2,20,1,5.92,95.88,0
2020,2,20,2,5.86,98.5,0
2020,2,20,3,5.8,99.5,0
2020,2,20,4,5.8,99.69,0
2020,2,20,5,5.68,100,0.01
2020,2,20,6,5.62,100,0.02
2020,2,20,7,5.74,95.56,0.03
2020,2,20,8,5.92,86.5,0.1
2020,2,20,9,6.29,80.25,0.23
2020,2,20,10,6.53,74,0.38
2020,2,20,11,6.71,75.38,0.68
2020,2,20,12,7.02,79.75,0.85
2020,2,20,13,7.39,83,0.81
2020,2,20,14,7.63,85.12,0.75
2020,2,20,15,7.81,86.94,0.65
2020,2,20,16,7.93,91.94,0.63
2020,2,20,17,7.32,97.88,0.74
2020,2,20,18,7.02,99.12,0.8
2020,2,20,19,6.84,98.19,0.66
2020,2,20,20,6.77,96.56,1.34
2020,2,20,21,6.77,94.88,0.9
2020,2,20,22,6.71,96,0.92
2020,2,20,23,6.41,99.25,0.57
2020,2,21,0,6.1,100,0.54
2020,2,21,1,5.86,100,0.56
2020,2,21,2,5.62,99.88,0.49
2020,2,21,3,5.43,97.62,0.41
2020,2,21,4,5.19,96.56,0.28
2020,2,21,5,5.07,95.94,0.17
2020,2,21,6,4.94,94.94,0.07
2020,2,21,7,5.07,93.19,0.02
2020,2,21,8,5.37,88.69,0
2020,2,21,9,5.49,79.25,0
2020,2,21,10,5.31,67.75,0
2020,2,21,11,5.19,61.25,0.01
2020,2,21,12,5.13,58.69,0.02
2020,2,21,13,5.07,57.81,0.02
2020,2,21,14,5,57.88,0.01
2020,2,21,15,4.88,59.81,0.01
2020,2,21,16,4.76,64.81,0.01
2020,2,21,17,4.76,75.06,0.01
2020,2,21,18,4.7,82.75,0.01
2020,2,21,19,4.7,87.56,0.01
2020,2,21,20,4.64,90.94,0
2020,2,21,21,4.52,93,0
2020,2,21,22,4.39,95.12,0
2020,2,21,23,4.27,97.56,0
2020,2,22,0,4.21,100,0
2020,2,22,1,4.21,100,0
2020,2,22,2,4.21,100,0
2020,2,22,3,4.21,100,0
2020,2,22,4,4.21,100,0
2020,2,22,5,4.15,100,0
2020,2,22,6,4.09,100,0
2020,2,22,7,4.21,96.69,0
2020,2,22,8,4.27,81.19,0
2020,2,22,9,4.09,66.44,0
2020,2,22,10,4.03,56.88,0
2020,2,22,11,3.97,52.12,0
2020,2,22,12,3.97,50.31,0
2020,2,22,13,3.91,50.12,0
2020,2,22,14,3.91,51,0
2020,2,22,15,3.91,52.81,0
2020,2,22,16,3.91,57.88,0
2020,2,22,17,4.03,65.94,0
2020,2,22,18,4.09,70.62,0
2020,2,22,19,4.09,74.81,0
2020,2,22,20,4.09,79.25,0
2020,2,22,21,4.09,82.31,0
2020,2,22,22,4.03,84.94,0
2020,2,22,23,3.97,87,0
2020,2,23,0,3.91,88.69,0
2020,2,23,1,3.91,91.06,0
2020,2,23,2,3.85,92.19,0
2020,2,23,3,3.78,92.31,0
2020,2,23,4,3.72,92.62,0
2020,2,23,5,3.66,93.94,0
2020,2,23,6,3.6,94.44,0
2020,2,23,7,3.66,86.06,0
2020,2,23,8,3.72,73.88,0
2020,2,23,9,3.72,62.19,0
2020,2,23,10,3.85,54.75,0
2020,2,23,11,4.03,50.62,0
2020,2,23,12,4.27,48.31,0
2020,2,23,13,4.39,47.06,0
2020,2,23,14,4.46,46.69,0
2020,2,23,15,4.58,48.19,0
2020,2,23,16,5,57.69,0
2020,2,23,17,5,76.19,0
2020,2,23,18,4.52,80.12,0
2020,2,23,19,4.27,82.12,0
2020,2,23,20,4.09,82.25,0
2020,2,23,21,3.97,81.31,0
2020,2,23,22,3.91,83.56,0
2020,2,23,23,3.85,81.81,0
2020,2,24,0,3.78,82.25,0
2020,2,24,1,3.85,80.94,0
2020,2,24,2,3.85,81.75,0
2020,2,24,3,3.85,83,0
2020,2,24,4,3.91,85.12,0
2020,2,24,5,3.91,87.06,0
2020,2,24,6,3.91,89.5,0
2020,2,24,7,4.33,87.31,0
2020,2,24,8,4.52,70.75,0
2020,2,24,9,4.7,59.44,0
2020,2,24,10,4.94,53.31,0
2020,2,24,11,5.07,50.69,0
2020,2,24,12,5.19,49.25,0
2020,2,24,13,5.31,48.62,0
2020,2,24,14,5.37,49.69,0
2020,2,24,15,5.49,52.31,0
2020,2,24,16,6.16,64,0
2020,2,24,17,5.86,74.06,0
2020,2,24,18,5.31,71.81,0
2020,2,24,19,5.19,72.69,0
2020,2,24,20,5.13,74.62,0
2020,2,24,21,5.19,80.62,0
2020,2,24,22,5.19,85.19,0
2020,2,24,23,5.25,85,0
2020,2,25,0,5.19,88.94,0
2020,2,25,1,5.13,94.25,0
2020,2,25,2,5,98.56,0
2020,2,25,3,4.94,100,0
2020,2,25,4,4.88,100,0
2020,2,25,5,4.82,100,0
2020,2,25,6,4.76,100,0
2020,2,25,7,4.88,92.94,0
2020,2,25,8,5,75.56,0
2020,2,25,9,4.88,59.75,0
2020,2,25,10,4.7,50.25,0
2020,2,25,11,4.58,44.94,0
2020,2,25,12,4.46,41.5,0
2020,2,25,13,4.33,39.31,0
2020,2,25,14,4.27,38.31,0
2020,2,25,15,4.33,39.25,0
2020,2,25,16,5,48.69,0
2020,2,25,17,4.7,55.44,0
2020,2,25,18,4.09,52.31,0
2020,2,25,19,3.85,50.94,0
2020,2,25,20,3.72,48.88,0
2020,2,25,21,3.6,48,0
2020,2,25,22,3.54,48.81,0
2020,2,25,23,3.6,55.31,0
2020,2,26,0,3.6,61.25,0
2020,2,26,1,3.6,66.38,0
2020,2,26,2,3.54,68.75,0
2020,2,26,3,3.48,70.12,0
2020,2,26,4,3.48,72.31,0
2020,2,26,5,3.48,75.5,0
2020,2,26,6,3.48,78.12,0
2020,2,26,7,4.09,74.38,0
2020,2,26,8,3.97,55.94,0
2020,2,26,9,4.76,55.12,0
2020,2,26,10,5.25,52.12,0
2020,2,26,11,5.62,50.44,0
2020,2,26,12,6.1,51.25,0
2020,2,26,13,6.65,53.38,0
2020,2,26,14,6.96,56.25,0
2020,2,26,15,7.26,60.62,0
2020,2,26,16,7.51,67.81,0
2020,2,26,17,7.81,80,0
2020,2,26,18,8.06,88.38,0
2020,2,26,19,8.3,90.25,0
2020,2,26,20,8.3,90.06,0
2020,2,26,21,8.24,89.88,0.01
2020,2,26,22,8.3,90.62,0.01
2020,2,26,23,8.3,90.56,0.01
2020,2,27,0,8.36,90.69,0.01
2020,2,27,1,8.48,91.12,0.01
2020,2,27,2,8.48,91.38,0.01
2020,2,27,3,8.42,90.88,0.01
2020,2,27,4,8.42,91.19,0.01
2020,2,27,5,8.36,91.69,0.01
2020,2,27,6,8.36,91.31,0.01
2020,2,27,7,8.42,90.69,0.01
2020,2,27,8,8.48,88.5,0
2020,2,27,9,8.48,84.94,0
2020,2,27,10,8.24,77.75,0
2020,2,27,11,8.18,71.5,0
2020,2,27,12,8.24,68.06,0.01
2020,2,27,13,8.24,67.81,0
2020,2,27,14,8.36,69.62,0.01
2020,2,27,15,8.48,72.56,0.01
2020,2,27,16,8.73,76.88,0.01
2020,2,27,17,8.79,84.06,0.02
2020,2,27,18,8.97,88.75,0.03
2020,2,27,19,8.97,90.06,0.03
2020,2,27,20,8.79,92.12,1.85
2020,2,27,21,8.42,93.56,1.24
2020,2,27,22,7.69,92.75,0.62
2020,2,27,23,6.84,89.19,0.16
2020,2,28,0,5.98,86.88,0.04
2020,2,28,1,5.37,83.31,0
2020,2,28,2,5.13,78.88,0
2020,2,28,3,5.07,80.81,0
2020,2,28,4,5.07,83.38,0
2020,2,28,5,5.07,84.75,0
2020,2,28,6,5.13,84.69,0
2020,2,28,7,5.86,87,0
2020,2,28,8,5.92,75,0
2020,2,28,9,5.8,65.31,0.01
2020,2,28,10,5.55,59.12,0.01
2020,2,28,11,5.49,55.75,0.01
2020,2,28,12,5.49,53.69,0.01
2020,2,28,13,5.37,52.75,0.01
2020,2,28,14,5.25,54.19,0
2020,2,28,15,5.25,58.25,0
2020,2,28,16,5.8,68.94,0
2020,2,28,17,5.98,82.94,0
2020,2,28,18,5.31,85.75,0
2020,2,28,19,5.13,86.62,0
2020,2,28,20,4.94,87.69,0
2020,2,28,21,4.88,88.5,0
2020,2,28,22,4.82,87.88,0.01
2020,2,28,23,5,85.31,0.09
2020,2,29,0,5.25,82.25,0.55
2020,2,29,1,5.74,86.38,2.41
2020,2,29,2,6.23,93.5,4.49
2020,2,29,3,6.23,91.62,2.4
2020,2,29,4,5.55,87.19,0.5
2020,2,29,5,5,87.38,0.06
2020,2,29,6,4.7,89.62,0.07
2020,2,29,7,4.58,89.12,0.14
2020,2,29,8,4.46,84.62,0.31
2020,2,29,9,4.39,81,0.36
2020,2,29,10,4.39,76.56,0.16
2020,2,29,11,4.46,70.44,0.08
2020,2,29,12,4.58,66.06,0.07
2020,2,29,13,4.7,64.12,0.04
2020,2,29,14,4.76,62.94,0.03
2020,2,29,15,4.76,62.88,0.02
2020,2,29,16,4.7,65.19,0.01
2020,2,29,17,4.7,74.56,0
2020,2,29,18,4.7,86,0
2020,2,29,19,4.64,90.56,0
2020,2,29,20,4.64,95.5,0
2020,2,29,21,4.64,100,0
2020,2,29,22,4.64,100,0
2020,2,29,23,4.58,100,0
2020,3,1,0,4.52,100,0
2020,3,1,1,4.39,100,0
2020,3,1,2,4.33,100,0
2020,3,1,3,4.27,100,0
2020,3,1,4,4.21,100,0
2020,3,1,5,4.15,100,0
2020,3,1,6,4.09,100,0
2020,3,1,7,4.21,95.19,0
2020,3,1,8,4.33,84.56,0
2020,3,1,9,4.39,72.75,0
2020,3,1,10,4.33,60.81,0
2020,3,1,11,4.39,54.12,0
2020,3,1,12,4.39,49.38,0
2020,3,1,13,4.33,45.69,0
2020,3,1,14,4.27,43.5,0
2020,3,1,15,4.15,43.12,0
2020,3,1,16,4.46,48.56,0
2020,3,1,17,4.39,54.25,0
2020,3,1,18,3.91,53.88,0
2020,3,1,19,3.85,55.69,0
2020,3,1,20,3.72,54.25,0
2020,3,1,21,3.6,53.12,0
2020,3,1,22,3.6,55.25,0
2020,3,1,23,3.6,60.69,0
2020,3,2,0,3.6,63.06,0
2020,3,2,1,3.54,66.31,0
2020,3,2,2,3.54,69.94,0
2020,3,2,3,3.54,75.31,0
2020,3,2,4,3.6,79.19,0
2020,3,2,5,3.6,83.38,0
2020,3,2,6,3.6,86.44,0
2020,3,2,7,4.21,81.12,0
2020,3,2,8,4.33,66.44,0
2020,3,2,9,4.76,58.69,0
2020,3,2,10,5,54.31,0
2020,3,2,11,5.43,53.06,0
2020,3,2,12,5.92,53.56,0
2020,3,2,13,6.47,55.38,0
2020,3,2,14,6.84,58.69,0
2020,3,2,15,7.2,63.19,0
2020,3,2,16,7.63,71.25,0
2020,3,2,17,7.69,89.56,0
2020,3,2,18,7.39,100,0
2020,3,2,19,7.51,100,0
2020,3,2,20,7.63,100,0
2020,3,2,21,7.87,100,0
2020,3,2,22,8.06,100,0
2020,3,2,23,8.06,100,0
2020,3,3,0,8,100,0
2020,3,3,1,7.87,100,0
2020,3,3,2,7.69,100,0
2020,3,3,3,7.45,100,0
2020,3,3,4,7.14,100,0
2020,3,3,5,6.77,100,0
2020,3,3,6,6.41,100,0
2020,3,3,7,6.47,89.12,0
2020,3,3,8,6.84,79.88,0
2020,3,3,9,7.39,69.94,0
2020,3,3,10,7.63,63.19,0
2020,3,3,11,7.87,59.69,0
2020,3,3,12,8.06,57.62,0
2020,3,3,13,8.18,57.69,0
2020,3,3,14,8.36,59.44,0
2020,3,3,15,8.36,62.31,0
2020,3,3,16,8.54,68.5,0
2020,3,3,17,8.42,84.25,0
2020,3,3,18,7.75,90.62,0
2020,3,3,19,7.63,94.75,0
2020,3,3,20,7.57,99.62,0
2020,3,3,21,7.57,100,0
2020,3,3,22,7.57,100,0
2020,3,3,23,7.63,100,0
2020,3,4,0,7.69,99.62,0
2020,3,4,1,7.63,97.81,0
2020,3,4,2,7.57,97.12,0
2020,3,4,3,7.51,97.5,0
2020,3,4,4,7.45,97,0
2020,3,4,5,7.32,99.44,0
2020,3,4,6,7.32,99.69,0
2020,3,4,7,7.51,90.94,0
2020,3,4,8,7.81,84.44,0
2020,3,4,9,8,78.69,0
2020,3,4,10,8,70.12,0
2020,3,4,11,7.81,60.62,0
2020,3,4,12,7.63,55.38,0
2020,3,4,13,7.51,53.38,0
2020,3,4,14,7.57,54.38,0
2020,3,4,15,7.75,58.44,0
2020,3,4,16,8,65.88,0
2020,3,4,17,8.12,77.25,0
2020,3,4,18,8.06,83.81,0
2020,3,4,19,8,86.81,0
2020,3,4,20,7.93,89.69,0.01
2020,3,4,21,7.81,92.44,0.04
2020,3,4,22,7.87,92.19,0.28
2020,3,4,23,7.57,89.44,1.25
2020,3,5,0,7.51,90.56,1.68
2020,3,5,1,7.51,90.44,1.07
2020,3,5,2,7.45,91.62,0.63
2020,3,5,3,7.45,92.75,0.48
2020,3,5,4,7.32,94.5,0.39
2020,3,5,5,7.14,96.31,0.98
2020,3,5,6,7.14,96.44,1.89
2020,3,5,7,7.69,94.56,1.61
2020,3,5,8,8.06,91.06,1.41
2020,3,5,9,8.24,90.25,1.92
2020,3,5,10,8.3,88.12,3.09
2020,3,5,11,8.18,85.94,3.27
2020,3,5,12,8.06,85.12,2.25
2020,3,5,13,7.93,84.19,0.88
2020,3,5,14,7.63,82.31,0.52
2020,3,5,15,7.32,80.19,0.36
2020,3,5,16,7.2,80.62,0.19
2020,3,5,17,7.08,89.12,0.1
2020,3,5,18,6.41,88,0.06
2020,3,5,19,6.23,88.19,0.03
2020,3,5,20,6.16,89.94,0.14
2020,3,5,21,6.1,93.12,0.1
2020,3,5,22,6.04,96.94,0.04
2020,3,5,23,6.04,98.25,0.05
2020,3,6,0,6.1,97.56,0.05
2020,3,6,1,6.23,96.62,0.05
2020,3,6,2,6.29,96.5,0.06
2020,3,6,3,6.29,95.69,0.09
2020,3,6,4,6.29,95.12,0.1
2020,3,6,5,6.23,95.19,0.12
2020,3,6,6,6.16,95.62,0.13
2020,3,6,7,6.84,93.25,0.13
2020,3,6,8,7.08,87.62,0.29
2020,3,6,9,7.08,80.44,0.24
2020,3,6,10,7.02,71.81,0.13
2020,3,6,11,6.84,65.81,0.1
2020,3,6,12,6.84,62.69,0.09
2020,3,6,13,6.77,61.12,0.05
2020,3,6,14,6.65,60.12,0.03
2020,3,6,15,6.47,60.06,0.02
2020,3,6,16,6.53,63.69,0.01
2020,3,6,17,7.08,81.25,0
2020,3,6,18,6.41,82.25,0
2020,3,6,19,6.35,84.06,0
2020,3,6,20,6.23,86.19,0
2020,3,6,21,6.04,88.44,0
2020,3,6,22,6.04,91.06,0
2020,3,6,23,6.04,93.5,0
2020,3,7,0,5.98,96.12,0
2020,3,7,1,5.92,100,0
2020,3,7,2,5.92,100,0
2020,3,7,3,5.86,100,0
2020,3,7,4,5.86,100,0
2020,3,7,5,5.8,100,0
2020,3,7,6,5.8,100,0
2020,3,7,7,6.04,89.62,0
2020,3,7,8,6.41,80.5,0
2020,3,7,9,6.77,72.19,0
2020,3,7,10,6.96,66.44,0
2020,3,7,11,7.02,62.19,0
2020,3,7,12,7.08,63.06,0
2020,3,7,13,7.2,64.5,0
2020,3,7,14,7.45,67.62,0
2020,3,7,15,7.87,73.31,0
2020,3,7,16,8.12,77.69,0
2020,3,7,17,8.06,86,0
2020,3,7,18,7.69,89.5,0
2020,3,7,19,7.57,90.94,0
2020,3,7,20,7.45,94.62,0
2020,3,7,21,7.45,100,0
2020,3,7,22,7.39,100,0
2020,3,7,23,7.26,100,0
2020,3,8,0,7.08,100,0
2020,3,8,1,6.84,100,0
2020,3,8,2,6.53,95.81,0
2020,3,8,3,6.35,92,0
2020,3,8,4,6.23,90.31,0
2020,3,8,5,6.1,89.94,0
2020,3,8,6,6.1,89.06,0
2020,3,8,7,6.35,81.38,0
2020,3,8,8,6.59,74.81,0
2020,3,8,9,7.08,70.06,0
2020,3,8,10,7.39,63.81,0
2020,3,8,11,7.63,61,0
2020,3,8,12,7.81,58,0
2020,3,8,13,8,56.25,0
2020,3,8,14,8.12,57.69,0
2020,3,8,15,8.3,62.12,0
2020,3,8,16,9.09,74.44,0
2020,3,8,17,8.97,85.62,0
2020,3,8,18,8.18,87.81,0
2020,3,8,19,7.93,89.06,0
2020,3,8,20,7.69,90.19,0
2020,3,8,21,7.51,91.38,0
2020,3,8,22,7.32,92.19,0
2020,3,8,23,7.14,91.62,0
2020,3,9,0,6.9,89.94,0
2020,3,9,1,6.65,88.31,0
2020,3,9,2,6.35,88,0
2020,3,9,3,6.1,89.31,0
2020,3,9,4,5.8,90.38,0
2020,3,9,5,5.62,91,0
2020,3,9,6,5.49,90.81,0
2020,3,9,7,6.16,80.56,0
2020,3,9,8,6.35,69.5,0
2020,3,9,9,6.65,61.62,0
2020,3,9,10,6.23,47.81,0
2020,3,9,11,6.29,43.88,0
2020,3,9,12,6.71,44.62,0
2020,3,9,13,6.96,48.12,0
2020,3,9,14,7.51,53.19,0
2020,3,9,15,9.03,67.5,0
2020,3,9,16,9.34,71.81,0
2020,3,9,17,8.54,75.62,0.02
2020,3,9,18,8.06,76.38,0.08
2020,3,9,19,8.48,85.75,0.18
2020,3,9,20,8.61,92.12,0.76
2020,3,9,21,8.48,95.94,0.77
2020,3,9,22,8.36,96.5,0.45
2020,3,9,23,8.18,96.38,0.43
2020,3,10,0,7.87,96.69,0.63
2020,3,10,1,7.69,96.75,0.92
2020,3,10,2,7.69,97.88,0.85
2020,3,10,3,7.75,97,0.59
2020,3,10,4,7.57,95.56,0.53
2020,3,10,5,7.39,94.62,0.41
2020,3,10,6,7.39,94.38,0.27
2020,3,10,7,7.45,93.19,0.17
2020,3,10,8,7.63,90.56,0.15
2020,3,10,9,7.57,84,0.15
2020,3,10,10,7.32,77.81,0.15
2020,3,10,11,7.2,73.81,0.15
2020,3,10,12,7.08,69.69,0.12
2020,3,10,13,6.9,64.69,0.07
2020,3,10,14,6.71,61.94,0.04
2020,3,10,15,6.47,61.62,0.02
2020,3,10,16,6.47,65.12,0.01
2020,3,10,17,6.96,79.5,0.01
2020,3,10,18,6.77,87.44,0
2020,3,10,19,6.53,89.38,0
2020,3,10,20,6.23,90.81,0
2020,3,10,21,6.16,91.56,0
2020,3,10,22,6.23,91.38,0
2020,3,10,23,6.35,91.38,0.01
2020,3,11,0,6.47,92.06,0.01
2020,3,11,1,6.53,92.69,0.02
2020,3,11,2,6.59,93.62,0.03
2020,3,11,3,6.59,94.56,0.05
2020,3,11,4,6.53,95.56,0.03
2020,3,11,5,6.47,96.69,0.02
2020,3,11,6,6.41,95.94,0.02
2020,3,11,7,6.96,90.25,0.03
2020,3,11,8,7.08,79.31,0.06
2020,3,11,9,7.14,71.06,0.09
2020,3,11,10,7.08,65.56,0.13
2020,3,11,11,6.9,61.81,0.1
2020,3,11,12,6.84,60.44,0.1
2020,3,11,13,6.84,59.69,0.09
2020,3,11,14,6.77,59.44,0.05
2020,3,11,15,6.65,59.94,0.01
2020,3,11,16,6.77,63.38,0
2020,3,11,17,7.57,81.5,0
2020,3,11,18,6.77,85.31,0
2020,3,11,19,6.47,85.75,0
2020,3,11,20,6.29,86.06,0
2020,3,11,21,6.16,87.75,0
2020,3,11,22,6.1,90.94,0
2020,3,11,23,6.04,93,0
2020,3,12,0,5.98,94.75,0
2020,3,12,1,5.86,96.31,0
2020,3,12,2,5.74,97.69,0
2020,3,12,3,5.62,99.12,0
2020,3,12,4,5.55,100,0
2020,3,12,5,5.49,100,0
2020,3,12,6,5.49,100,0
2020,3,12,7,5.74,87.44,0
2020,3,12,8,6.1,77.62,0
2020,3,12,9,6.29,63.62,0
2020,3,12,10,6.35,54,0
2020,3,12,11,6.41,47.69,0
2020,3,12,12,6.47,44.56,0
2020,3,12,13,6.53,42.69,0
2020,3,12,14,6.53,42.25,0
2020,3,12,15,6.71,44.5,0
2020,3,12,16,7.63,55.62,0
2020,3,12,17,7.81,70.56,0
2020,3,12,18,6.84,75.06,0
2020,3,12,19,6.53,77.69,0
2020,3,12,20,6.35,80.69,0
2020,3,12,21,6.23,83.81,0
2020,3,12,22,6.1,87.31,0
2020,3,12,23,5.98,89.56,0
2020,3,13,0,5.86,92.31,0
2020,3,13,1,5.8,94.88,0
2020,3,13,2,5.74,97.38,0
2020,3,13,3,5.68,99.31,0
2020,3,13,4,5.62,100,0
2020,3,13,5,5.55,100,0
2020,3,13,6,5.55,98.81,0
2020,3,13,7,5.74,84.81,0
2020,3,13,8,6.29,75.25,0
2020,3,13,9,6.96,64.19,0
2020,3,13,10,7.45,55.31,0
2020,3,13,11,7.63,49.19,0
2020,3,13,12,7.75,45.94,0
2020,3,13,13,7.75,44.62,0
2020,3,13,14,7.81,45,0
2020,3,13,15,7.87,48.12,0
2020,3,13,16,8.36,57.31,0
2020,3,13,17,8.42,72.5,0
2020,3,13,18,7.39,79.31,0
2020,3,13,19,6.9,81.88,0
2020,3,13,20,6.65,86,0
2020,3,13,21,6.47,89.69,0
2020,3,13,22,6.35,92.06,0
2020,3,13,23,6.29,94.75,0
2020,3,14,0,6.23,97.06,0
2020,3,14,1,6.23,99.25,0
2020,3,14,2,6.16,100,0
2020,3,14,3,6.16,100,0
2020,3,14,4,6.16,100,0
2020,3,14,5,6.16,100,0
2020,3,14,6,6.16,100,0
2020,3,14,7,6.59,86.88,0
2020,3,14,8,7.08,77.75,0
2020,3,14,9,7.39,64.38,0
2020,3,14,10,7.02,49.94,0
2020,3,14,11,6.84,43.38,0
2020,3,14,12,6.71,39.88,0
2020,3,14,13,6.65,38,0
2020,3,14,14,6.65,37.44,0
2020,3,14,15,6.77,39.44,0
2020,3,14,16,7.08,43.19,0
2020,3,14,17,7.51,52.81,0
2020,3,14,18,6.35,50.56,0
2020,3,14,19,6.04,48.56,0
2020,3,14,20,5.92,49.44,0
2020,3,14,21,6.04,54.5,0
2020,3,14,22,6.41,63.62,0
2020,3,14,23,6.53,69.12,0
2020,3,15,0,6.96,77.88,0
2020,3,15,1,7.26,85.75,0
2020,3,15,2,7.45,91.56,0
2020,3,15,3,7.63,99.44,0
2020,3,15,4,7.81,100,0
2020,3,15,5,7.87,100,0
2020,3,15,6,7.93,100,0
2020,3,15,7,8.3,92.75,0
2020,3,15,8,8.54,80.94,0
2020,3,15,9,8.42,71.06,0
2020,3,15,10,8.36,65.38,0
2020,3,15,11,8.42,62.44,0
2020,3,15,12,8.48,60.69,0
2020,3,15,13,8.48,59.38,0
2020,3,15,14,8.36,59,0
2020,3,15,15,8.24,62.56,0
