YEAR,MO,DY,HR,QV2M,RH2M,PRECTOTCORR
2020,7,5,13,11.84,28.81,0
2020,7,5,14,11.78,28.75,0
2020,7,5,15,11.78,29.62,0
2020,7,5,16,11.84,31.38,0
2020,7,5,17,12.15,34.62,0
2020,7,5,18,12.45,39.25,0
2020,7,5,19,12.7,44.81,0
2020,7,5,20,12.94,50.25,0
2020,7,5,21,13.12,54.38,0
2020,7,5,22,13.24,56.75,0
2020,7,5,23,13.37,58.56,0
2020,7,6,0,13.43,60.38,0
2020,7,6,1,13.55,62.62,0
2020,7,6,2,13.73,65.44,0
2020,7,6,3,13.92,69.5,0
2020,7,6,4,14.1,72.88,0
2020,7,6,5,14.16,72.25,0
2020,7,6,6,13.98,64.5,0
2020,7,6,7,14.04,55.06,0
2020,7,6,8,13.55,45.44,0
2020,7,6,9,12.88,37.81,0
2020,7,6,10,12.57,34,0
2020,7,6,11,12.51,32.69,0
2020,7,6,12,12.51,32.19,0
2020,7,6,13,12.51,32.31,0
2020,7,6,14,12.45,32.75,0
2020,7,6,15,12.45,34.12,0
2020,7,6,16,12.45,35.69,0
2020,7,6,17,12.45,37,0
2020,7,6,18,12.88,41,0
2020,7,6,19,13.73,48.88,0
2020,7,6,20,14.28,56.56,0.04
2020,7,6,21,14.89,64.31,0.01
2020,7,6,22,15.38,71,0
2020,7,6,23,15.62,76.06,0
2020,7,7,0,15.87,80.94,0
2020,7,7,1,16.3,86.38,0
2020,7,7,2,16.6,91.38,0
2020,7,7,3,16.85,94.62,0
2020,7,7,4,17.03,96.62,0
2020,7,7,5,16.97,92.62,0
2020,7,7,6,15.69,78.31,0
2020,7,7,7,14.71,65.62,0
2020,7,7,8,14.34,58.31,0
2020,7,7,9,14.04,52.62,0.01
2020,7,7,10,13.67,48.31,0.01
2020,7,7,11,13.37,45.56,0.01
2020,7,7,12,13,43.56,0.02
2020,7,7,13,12.76,42.44,0.03
2020,7,7,14,12.57,42.06,0.04
2020,7,7,15,12.51,42.62,0.06
2020,7,7,16,12.51,44.12,0.13
2020,7,7,17,12.57,46.88,0.27
2020,7,7,18,13.06,52.31,0.4
2020,7,7,19,14.22,63.19,0.41
2020,7,7,20,14.83,69.81,0
2020,7,7,21,15.01,72.19,0
2020,7,7,22,15.26,74.62,0
2020,7,7,23,15.44,76.75,0
2020,7,8,0,15.62,78.19,0.01
2020,7,8,1,15.75,79.12,0.01
2020,7,8,2,15.75,80.31,0.01
2020,7,8,3,15.56,80.62,0.01
2020,7,8,4,15.44,81.75,0
2020,7,8,5,15.44,80.88,0
2020,7,8,6,15.2,75.88,0
2020,7,8,7,14.4,65.31,0
2020,7,8,8,13.67,55.44,0
2020,7,8,9,13.37,49.12,0
2020,7,8,10,13.37,45.38,0
2020,7,8,11,13.31,42.69,0
2020,7,8,12,13.18,41,0
2020,7,8,13,13.12,40.19,0
2020,7,8,14,13.12,40.38,0
2020,7,8,15,13.18,41.44,0
2020,7,8,16,13.18,43.25,0
2020,7,8,17,13.06,45.94,0
2020,7,8,18,12.88,50.62,0
2020,7,8,19,12.76,57.25,0
2020,7,8,20,12.57,62.69,0
2020,7,8,21,12.45,66,0
2020,7,8,22,12.33,68.31,0
2020,7,8,23,12.21,70.38,0
2020,7,9,0,12.15,72.5,0
2020,7,9,1,12.02,73.44,0
2020,7,9,2,11.9,74.31,0
2020,7,9,3,11.78,75.69,0
2020,7,9,4,11.72,77.44,0
2020,7,9,5,11.66,77.5,0
2020,7,9,6,11.66,71.81,0
2020,7,9,7,11.54,62.5,0
2020,7,9,8,11.35,53.25,0
2020,7,9,9,11.17,45.81,0
2020,7,9,10,11.23,41.31,0
2020,7,9,11,11.41,38.81,0
2020,7,9,12,11.41,37,0
2020,7,9,13,11.35,35.81,0
2020,7,9,14,11.35,35.56,0
2020,7,9,15,11.41,36.5,0
2020,7,9,16,11.54,38.5,0
2020,7,9,17,11.6,41.12,0
2020,7,9,18,11.47,44.88,0
2020,7,9,19,11.35,50,0
2020,7,9,20,11.17,54.94,0
2020,7,9,21,10.99,59.12,0
2020,7,9,22,10.93,61.56,0
2020,7,9,23,10.99,63.31,0
2020,7,10,0,11.05,66.06,0
2020,7,10,1,11.05,69.06,0
2020,7,10,2,11.05,71,0
2020,7,10,3,11.11,73.44,0
2020,7,10,4,11.23,76.56,0
2020,7,10,5,11.23,76.81,0
2020,7,10,6,11.23,69.06,0
2020,7,10,7,11.23,58.25,0
2020,7,10,8,11.23,48.94,0
2020,7,10,9,11.54,42.69,0
2020,7,10,10,11.78,38.88,0
2020,7,10,11,11.66,35.88,0
2020,7,10,12,11.23,32.75,0
2020,7,10,13,10.8,30.38,0
2020,7,10,14,10.56,29.38,0
2020,7,10,15,10.44,29.44,0
2020,7,10,16,10.38,30.38,0
2020,7,10,17,10.38,32.62,0
2020,7,10,18,10.38,37.12,0
2020,7,10,19,10.25,43.12,0
2020,7,10,20,10.38,49.81,0
2020,7,10,21,10.62,56,0
2020,7,10,22,10.86,58.94,0
2020,7,10,23,11.05,60.94,0
2020,7,11,0,11.17,63.62,0
2020,7,11,1,11.23,66,0
2020,7,11,2,11.23,68.25,0
2020,7,11,3,11.23,71.19,0
2020,7,11,4,11.29,75,0
2020,7,11,5,11.41,76.31,0
2020,7,11,6,11.41,69.81,0
2020,7,11,7,11.35,56.56,0
2020,7,11,8,11.05,42.94,0
2020,7,11,9,11.05,37.19,0
2020,7,11,10,11.11,34.31,0
2020,7,11,11,11.35,33.25,0
2020,7,11,12,11.47,32.75,0
2020,7,11,13,11.54,32.56,0
2020,7,11,14,11.54,32.69,0
2020,7,11,15,11.6,33.56,0
2020,7,11,16,11.78,35.38,0
2020,7,11,17,11.96,38.12,0
2020,7,11,18,12.33,42.69,0
2020,7,11,19,12.76,50.38,0
2020,7,11,20,12.82,55.12,0
2020,7,11,21,12.27,57.44,0
2020,7,11,22,12.15,63.12,0
2020,7,11,23,12.45,69,0
2020,7,12,0,12.82,74.06,0
2020,7,12,1,13.12,78.31,0
2020,7,12,2,13.31,81.94,0
2020,7,12,3,13.49,84.94,0
2020,7,12,4,13.55,86.94,0
2020,7,12,5,13.49,85.69,0
2020,7,12,6,13.31,78,0
2020,7,12,7,13,67.12,0
2020,7,12,8,12.63,56.81,0
2020,7,12,9,12.33,49.06,0
2020,7,12,10,12.08,43.25,0
2020,7,12,11,11.78,38.94,0
2020,7,12,12,11.41,36.06,0
2020,7,12,13,11.11,34.25,0
2020,7,12,14,10.93,33.69,0
2020,7,12,15,10.86,34.31,0
2020,7,12,16,10.86,35.81,0
2020,7,12,17,10.8,37.62,0
2020,7,12,18,10.74,40.19,0
2020,7,12,19,10.62,44.56,0
2020,7,12,20,10.56,49.19,0
2020,7,12,21,10.68,53.19,0
2020,7,12,22,10.86,56.5,0
2020,7,12,23,11.11,59.5,0
2020,7,13,0,11.23,62.56,0
2020,7,13,1,11.47,66.56,0
2020,7,13,2,11.78,71.75,0
2020,7,13,3,12.21,76.69,0
2020,7,13,4,12.57,81.69,0
2020,7,13,5,12.94,83.38,0
2020,7,13,6,13,76.12,0
2020,7,13,7,11.84,60.06,0
2020,7,13,8,10.68,47.19,0
2020,7,13,9,9.95,39.12,0
2020,7,13,10,9.7,34.38,0
2020,7,13,11,9.64,32,0
2020,7,13,12,9.7,31.06,0
2020,7,13,13,9.77,30.81,0
2020,7,13,14,9.89,31.69,0
2020,7,13,15,10.07,33.12,0
2020,7,13,16,10.19,35.62,0
2020,7,13,17,10.38,39,0
2020,7,13,18,10.74,44.25,0
2020,7,13,19,11.23,51.31,0
2020,7,13,20,11.6,58.25,0
2020,7,13,21,11.84,63.94,0
2020,7,13,22,11.96,67.81,0
2020,7,13,23,12.02,71.31,0
2020,7,14,0,12.08,74.56,0
2020,7,14,1,12.02,76.31,0
2020,7,14,2,11.96,77.94,0
2020,7,14,3,11.9,79.31,0
2020,7,14,4,11.9,80.38,0
2020,7,14,5,11.84,79.5,0
2020,7,14,6,11.66,72.69,0
2020,7,14,7,11.29,62.06,0
2020,7,14,8,10.99,52.62,0
2020,7,14,9,10.8,45.56,0
2020,7,14,10,10.8,40.94,0
2020,7,14,11,10.86,38.25,0
2020,7,14,12,10.8,36.38,0
2020,7,14,13,10.74,35.31,0
2020,7,14,14,10.62,35,0
2020,7,14,15,10.56,35.81,0
2020,7,14,16,10.5,37.62,0
2020,7,14,17,10.5,40.25,0
2020,7,14,18,10.44,44.31,0
2020,7,14,19,10.38,49.88,0
2020,7,14,20,10.19,55.44,0
2020,7,14,21,10.07,60.25,0
2020,7,14,22,10.13,63,0
2020,7,14,23,10.07,64.69,0
2020,7,15,0,10.07,66.88,0
2020,7,15,1,10.13,69.88,0
2020,7,15,2,10.25,72.25,0
2020,7,15,3,10.31,74.31,0
2020,7,15,4,10.44,76.44,0
2020,7,15,5,10.56,76.62,0
2020,7,15,6,10.56,71.94,0
2020,7,15,7,10.56,64.56,0
2020,7,15,8,10.56,56.75,0
2020,7,15,9,10.56,50,0
2020,7,15,10,10.56,44.88,0
2020,7,15,11,10.56,41.69,0
2020,7,15,12,10.56,39.75,0
2020,7,15,13,10.31,38.19,0
2020,7,15,14,10.19,37.75,0
2020,7,15,15,10.07,38.31,0
2020,7,15,16,10.01,39.56,0
2020,7,15,17,10.01,41.31,0
2020,7,15,18,10.13,44.62,0
2020,7,15,19,10.5,51.25,0
2020,7,15,20,10.74,56.12,0
2020,7,15,21,10.93,60.25,0
2020,7,15,22,10.8,64.88,0
2020,7,15,23,10.86,70.56,0
2020,7,16,0,10.99,74.5,0
2020,7,16,1,11.11,77.5,0
2020,7,16,2,11.23,80.31,0
2020,7,16,3,11.29,83.06,0
2020,7,16,4,11.35,85.56,0
2020,7,16,5,11.35,84.69,0
2020,7,16,6,11.17,76.31,0
2020,7,16,7,10.86,66.06,0
2020,7,16,8,10.44,56.12,0
2020,7,16,9,10.01,47.69,0
2020,7,16,10,9.58,41.25,0
2020,7,16,11,9.34,37,0
2020,7,16,12,9.03,34.12,0
2020,7,16,13,8.79,32.25,0
2020,7,16,14,8.54,31.31,0
2020,7,16,15,8.48,31.69,0
2020,7,16,16,8.54,32.81,0
2020,7,16,17,8.54,34.38,0
2020,7,16,18,8.61,36.94,0
2020,7,16,19,8.91,43.12,0
2020,7,16,20,8.85,46.06,0
2020,7,16,21,8.48,47.44,0
2020,7,16,22,8.61,52.44,0
2020,7,16,23,8.97,58.81,0
2020,7,17,0,9.34,63.44,0
2020,7,17,1,9.64,67.44,0
2020,7,17,2,9.95,70.94,0
2020,7,17,3,10.13,74.19,0
2020,7,17,4,10.38,77.56,0
2020,7,17,5,10.62,77.94,0
2020,7,17,6,10.8,71.62,0
2020,7,17,7,10.31,58.62,0
2020,7,17,8,8.97,43.19,0
2020,7,17,9,8,33.31,0
2020,7,17,10,7.81,29.44,0
2020,7,17,11,7.93,27.81,0
2020,7,17,12,8,27,0
2020,7,17,13,8.06,26.88,0
2020,7,17,14,8.24,27.62,0
2020,7,17,15,8.48,29.06,0
2020,7,17,16,8.61,31,0
2020,7,17,17,8.73,33.19,0
2020,7,17,18,8.91,36.62,0
2020,7,17,19,9.28,43.31,0
2020,7,17,20,9.64,49.19,0
2020,7,17,21,10.01,54.94,0
2020,7,17,22,10.56,61.44,0
2020,7,17,23,11.05,67.19,0
2020,7,18,0,11.47,72.12,0
2020,7,18,1,11.84,76.75,0
2020,7,18,2,12.15,81.19,0
2020,7,18,3,12.33,85,0
2020,7,18,4,12.51,88.69,0
2020,7,18,5,12.63,88.88,0
2020,7,18,6,12.45,80.44,0
2020,7,18,7,12.21,68.25,0
2020,7,18,8,11.9,56.31,0
2020,7,18,9,11.6,46.62,0
2020,7,18,10,11.23,40.19,0
2020,7,18,11,10.93,36.44,0
2020,7,18,12,10.86,34.75,0
2020,7,18,13,10.86,34.25,0
2020,7,18,14,10.93,34.75,0
2020,7,18,15,11.05,35.81,0
2020,7,18,16,11.17,37.56,0
2020,7,18,17,11.35,40.06,0
2020,7,18,18,11.72,44.56,0
2020,7,18,19,12.21,52.88,0
2020,7,18,20,12.21,57.31,0
2020,7,18,21,12.15,60.25,0
2020,7,18,22,11.9,63,0
2020,7,18,23,11.84,66.19,0
2020,7,19,0,11.9,69.69,0
2020,7,19,1,12.08,73.38,0
2020,7,19,2,12.21,76.69,0
2020,7,19,3,12.39,79.69,0
2020,7,19,4,12.57,82.5,0
2020,7,19,5,12.76,81.56,0
2020,7,19,6,12.57,72.69,0
2020,7,19,7,12.39,62.19,0
2020,7,19,8,12.27,54.5,0
2020,7,19,9,12.27,48.25,0
2020,7,19,10,12.02,43.25,0
2020,7,19,11,11.72,39.81,0
2020,7,19,12,11.66,38.56,0
2020,7,19,13,11.66,38.56,0
2020,7,19,14,11.72,39.38,0
2020,7,19,15,11.72,40.81,0
2020,7,19,16,11.72,43,0
2020,7,19,17,11.78,45.75,0
2020,7,19,18,11.9,50,0
2020,7,19,19,12.45,59.06,0
2020,7,19,20,12.88,66.62,0
2020,7,19,21,13.31,72.06,0
2020,7,19,22,13.55,75.56,0
2020,7,19,23,13.67,77.44,0
2020,7,20,0,13.61,78.81,0
2020,7,20,1,13.55,79.81,0
2020,7,20,2,13.55,81.31,0
2020,7,20,3,13.49,83.12,0
2020,7,20,4,13.55,85.31,0
2020,7,20,5,13.67,84,0
2020,7,20,6,13.49,74.62,0
2020,7,20,7,12.94,63,0
2020,7,20,8,12.51,53.94,0
2020,7,20,9,12.21,47.44,0
2020,7,20,10,11.9,42.25,0
2020,7,20,11,11.47,38.31,0
2020,7,20,12,11.17,35.88,0
2020,7,20,13,10.93,34.5,0
2020,7,20,14,10.93,34.5,0
2020,7,20,15,10.93,35.19,0
2020,7,20,16,10.99,36.5,0
2020,7,20,17,11.11,38.5,0
2020,7,20,18,11.35,42.19,0
2020,7,20,19,11.84,49.75,0
2020,7,20,20,11.96,53.31,0
2020,7,20,21,11.72,54.31,0
2020,7,20,22,11.72,56.88,0
2020,7,20,23,11.84,60.81,0
2020,7,21,0,12.02,64.81,0
2020,7,21,1,12.21,68.31,0
2020,7,21,2,12.39,71,0
2020,7,21,3,12.45,73.19,0
2020,7,21,4,12.57,75.44,0
2020,7,21,5,12.7,75.56,0
2020,7,21,6,12.39,67.69,0
2020,7,21,7,11.23,52.12,0
2020,7,21,8,10.62,43.19,0
2020,7,21,9,10.56,39,0
2020,7,21,10,10.5,35.75,0
2020,7,21,11,10.31,33.19,0
2020,7,21,12,10.19,31.5,0
2020,7,21,13,10.07,30.81,0
2020,7,21,14,10.01,31,0
2020,7,21,15,10.01,31.94,0
2020,7,21,16,9.95,33.62,0
2020,7,21,17,10.01,36,0
2020,7,21,18,10.19,39.88,0
2020,7,21,19,10.38,45.5,0
2020,7,21,20,10.62,51.06,0
2020,7,21,21,10.86,55.88,0
2020,7,21,22,11.11,59.25,0
2020,7,21,23,11.23,60.81,0
2020,7,22,0,11.29,62.69,0
2020,7,22,1,11.35,65.56,0
2020,7,22,2,11.35,68.12,0
2020,7,22,3,11.35,70.12,0
2020,7,22,4,11.41,72.31,0
2020,7,22,5,11.54,73.75,0
2020,7,22,6,11.6,68.75,0
2020,7,22,7,11.17,57.44,0
2020,7,22,8,10.62,46.88,0
2020,7,22,9,10.19,39.31,0
2020,7,22,10,9.89,34.25,0
2020,7,22,11,9.64,30.75,0
2020,7,22,12,9.46,28.38,0
2020,7,22,13,9.34,27,0
2020,7,22,14,9.34,26.44,0
2020,7,22,15,9.4,26.94,0
2020,7,22,16,9.64,28.75,0
2020,7,22,17,10.19,32.75,0
2020,7,22,18,10.86,39.19,0
2020,7,22,19,11.29,46.94,0
2020,7,22,20,11.35,51.69,0
2020,7,22,21,11.35,54.5,0
2020,7,22,22,11.54,57.06,0
2020,7,22,23,11.72,60.12,0
2020,7,23,0,11.96,63.5,0
2020,7,23,1,12.27,67.31,0
2020,7,23,2,12.51,70,0
2020,7,23,3,12.7,73.75,0
2020,7,23,4,12.82,77.06,0
2020,7,23,5,12.88,78,0
2020,7,23,6,12.82,72,0
2020,7,23,7,11.84,54,0
2020,7,23,8,10.8,40.19,0
2020,7,23,9,10.38,33.94,0
2020,7,23,10,10.31,31.06,0
2020,7,23,11,10.25,29,0
2020,7,23,12,10.01,27.12,0
2020,7,23,13,9.7,25.75,0
2020,7,23,14,9.52,25.25,0
2020,7,23,15,9.28,25.19,0
2020,7,23,16,9.03,25.44,0
2020,7,23,17,8.85,26.56,0
2020,7,23,18,9.22,30.81,0
2020,7,23,19,9.83,38.06,0
2020,7,23,20,10.5,45.88,0
2020,7,23,21,11.11,52.69,0
2020,7,23,22,11.47,56.75,0
2020,7,23,23,11.47,58.81,0
2020,7,24,0,11.6,61.56,0
2020,7,24,1,11.84,65.44,0
2020,7,24,2,12.08,70.19,0
2020,7,24,3,12.27,74.75,0
2020,7,24,4,12.45,78.75,0
2020,7,24,5,12.57,79.88,0
2020,7,24,6,12.63,73.06,0
2020,7,24,7,12.33,58,0
2020,7,24,8,11.54,43.62,0
2020,7,24,9,10.13,32.25,0
2020,7,24,10,9.64,27.69,0
2020,7,24,11,9.4,25.44,0
2020,7,24,12,9.4,24.62,0
2020,7,24,13,9.58,24.81,0
2020,7,24,14,9.83,25.81,0
2020,7,24,15,10.13,27.5,0
2020,7,24,16,10.38,29.62,0
2020,7,24,17,10.5,32.25,0
2020,7,24,18,10.44,35.56,0
2020,7,24,19,10.25,39.94,0
2020,7,24,20,10.19,44.25,0
2020,7,24,21,10.5,49.06,0
2020,7,24,22,10.86,53.75,0
2020,7,24,23,11.17,57.88,0
2020,7,25,0,11.35,61.62,0
2020,7,25,1,11.47,64.94,0
2020,7,25,2,11.6,68.44,0
2020,7,25,3,11.84,72.19,0
2020,7,25,4,12.08,76.06,0
2020,7,25,5,12.33,77.88,0
2020,7,25,6,12.33,71.56,0
2020,7,25,7,12.02,60.44,0
2020,7,25,8,11.6,49.25,0
2020,7,25,9,11.29,40.88,0
2020,7,25,10,10.8,34.62,0
2020,7,25,11,10.5,31.31,0
2020,7,25,12,10.31,29.62,0
2020,7,25,13,10.19,28.81,0
2020,7,25,14,10.19,29,0
2020,7,25,15,10.25,29.88,0
2020,7,25,16,10.44,31.56,0
2020,7,25,17,10.62,34.19,0
2020,7,25,18,10.93,38.44,0
2020,7,25,19,11.41,45.88,0
2020,7,25,20,11.41,49.56,0
2020,7,25,21,11.35,52.62,0
2020,7,25,22,11.29,56.38,0
2020,7,25,23,11.41,60.75,0
2020,7,26,0,11.72,65.19,0
2020,7,26,1,12.08,69.88,0
2020,7,26,2,12.57,74.75,0
2020,7,26,3,13.12,79.62,0
2020,7,26,4,13.55,84.06,0
2020,7,26,5,13.85,85.5,0
2020,7,26,6,13.61,77.12,0
2020,7,26,7,12.76,63.25,0
2020,7,26,8,12.21,53.44,0
2020,7,26,9,11.72,45.81,0
2020,7,26,10,11.29,39.5,0
2020,7,26,11,10.74,34.75,0
2020,7,26,12,10.44,32.19,0
2020,7,26,13,10.19,30.75,0
2020,7,26,14,10.07,30.38,0
2020,7,26,15,10.13,31.06,0
2020,7,26,16,10.25,32.62,0
2020,7,26,17,10.44,34.94,0
2020,7,26,18,10.8,39.44,0
2020,7,26,19,11.41,47.75,0
2020,7,26,20,11.78,52.81,0
2020,7,26,21,11.84,55.06,0
2020,7,26,22,11.6,56.56,0
2020,7,26,23,11.23,57.31,0
2020,7,27,0,11.05,58.38,0
2020,7,27,1,10.99,60.38,0
2020,7,27,2,11.11,63.5,0
2020,7,27,3,11.29,66.88,0
2020,7,27,4,11.47,69.81,0
2020,7,27,5,11.54,68.94,0
2020,7,27,6,11.47,61.19,0
2020,7,27,7,10.5,47.12,0
2020,7,27,8,9.77,38.19,0
2020,7,27,9,9.64,34.38,0
2020,7,27,10,9.52,31.56,0
2020,7,27,11,9.46,30.06,0
2020,7,27,12,9.58,29.56,0
2020,7,27,13,9.7,29.56,0
2020,7,27,14,9.83,30.06,0
2020,7,27,15,9.95,30.88,0
2020,7,27,16,10.13,32.19,0
2020,7,27,17,10.25,33.75,0
2020,7,27,18,10.44,36.56,0
2020,7,27,19,10.62,41.56,0
2020,7,27,20,10.56,43.88,0
2020,7,27,21,10.56,46.69,0
2020,7,27,22,10.86,51.44,0
2020,7,27,23,11.29,56.19,0
2020,7,28,0,11.54,59.88,0
2020,7,28,1,11.72,62.5,0
2020,7,28,2,11.9,65.06,0
2020,7,28,3,12.08,67.5,0
2020,7,28,4,12.21,70,0
2020,7,28,5,12.39,71.19,0
2020,7,28,6,12.51,66.25,0
2020,7,28,7,11.66,53.31,0
2020,7,28,8,10.44,41.06,0
2020,7,28,9,10.01,35.06,0
2020,7,28,10,9.89,31.88,0
2020,7,28,11,9.83,29.81,0
2020,7,28,12,9.83,28.56,0
2020,7,28,13,9.83,28.06,0
2020,7,28,14,9.89,28.25,0
2020,7,28,15,10.01,29.19,0
2020,7,28,16,10.19,30.81,0
2020,7,28,17,10.31,33,0
2020,7,28,18,10.44,36,0
2020,7,28,19,10.5,39.62,0
2020,7,28,20,10.62,43,0
2020,7,28,21,10.62,46.12,0
2020,7,28,22,10.68,48.62,0
2020,7,28,23,10.74,50.5,0
2020,7,29,0,10.8,52.69,0
2020,7,29,1,10.93,55.38,0
2020,7,29,2,11.05,58.06,0
2020,7,29,3,11.17,61.06,0
2020,7,29,4,11.23,64.44,0
2020,7,29,5,11.29,65.75,0
2020,7,29,6,10.99,58.69,0
2020,7,29,7,9.95,44.06,0
2020,7,29,8,9.03,33.19,0
2020,7,29,9,8.48,26.81,0
2020,7,29,10,8.3,23.31,0
2020,7,29,11,8.36,21.62,0
2020,7,29,12,8.36,20.56,0
2020,7,29,13,8.3,19.81,0
2020,7,29,14,8.18,19.62,0
2020,7,29,15,8.24,20.19,0
2020,7,29,16,8.42,21.62,0
2020,7,29,17,8.85,24.38,0
2020,7,29,18,9.52,29.31,0
2020,7,29,19,9.83,34.31,0
2020,7,29,20,10.01,38.25,0
2020,7,29,21,10.01,40.69,0
2020,7,29,22,10.07,42.81,0
2020,7,29,23,10.19,45.06,0
2020,7,30,0,10.31,47.75,0
2020,7,30,1,10.44,51.25,0
2020,7,30,2,10.56,54.5,0
2020,7,30,3,10.74,58,0
2020,7,30,4,10.93,61.31,0
2020,7,30,5,11.05,62.81,0
2020,7,30,6,11.05,58.25,0
2020,7,30,7,10.56,46.81,0
2020,7,30,8,10.07,36.81,0
2020,7,30,9,9.46,29.25,0
2020,7,30,10,8.97,24.69,0
2020,7,30,11,8.73,22.12,0
2020,7,30,12,8.54,20.75,0
2020,7,30,13,8.42,20.19,0
2020,7,30,14,8.36,20.25,0
2020,7,30,15,8.42,21.06,0
2020,7,30,16,8.73,23.19,0
2020,7,30,17,9.28,26.75,0
2020,7,30,18,10.07,32.31,0
2020,7,30,19,10.93,39.62,0
2020,7,30,20,11.41,45.25,0
2020,7,30,21,11.66,49.62,0
2020,7,30,22,11.9,53.62,0
2020,7,30,23,12.08,57,0
2020,7,31,0,12.27,60.12,0
2020,7,31,1,12.33,63.31,0
2020,7,31,2,12.45,66.56,0
2020,7,31,3,12.57,70.12,0
2020,7,31,4,12.76,74,0
2020,7,31,5,13,76.69,0
2020,7,31,6,13.06,71.5,0
2020,7,31,7,12.88,59.5,0
2020,7,31,8,12.02,46.31,0
2020,7,31,9,10.93,36.44,0
2020,7,31,10,10.19,30.75,0
2020,7,31,11,9.83,27.56,0
2020,7,31,12,9.64,26.06,0
2020,7,31,13,9.7,25.81,0
2020,7,31,14,9.89,26.44,0
2020,7,31,15,10.13,27.94,0
2020,7,31,16,10.38,29.88,0
2020,7,31,17,10.44,31.88,0
2020,7,31,18,10.56,34.75,0
2020,7,31,19,10.8,40.19,0
2020,7,31,20,10.99,43.62,0
2020,7,31,21,11.35,48.69,0
2020,7,31,22,11.84,55.38,0
2020,7,31,23,12.15,60.44,0
2020,8,1,0,12.33,64.19,0
2020,8,1,1,12.51,67.75,0
2020,8,1,2,12.63,70.81,0
2020,8,1,3,12.7,73.19,0
2020,8,1,4,12.7,75,0
2020,8,1,5,12.76,74.75,0
2020,8,1,6,12.63,67.38,0
2020,8,1,7,12.02,53.88,0
2020,8,1,8,10.68,38.69,0
2020,8,1,9,9.58,29.19,0
2020,8,1,10,9.95,27.62,0
2020,8,1,11,10.31,27.19,0
2020,8,1,12,10.44,26.81,0
2020,8,1,13,10.5,26.56,0
2020,8,1,14,10.62,27.06,0
2020,8,1,15,10.99,28.62,0
2020,8,1,16,11.47,31.19,0
2020,8,1,17,11.9,33.94,0
2020,8,1,18,12.21,37.19,0
2020,8,1,19,12.51,42.56,0
2020,8,1,20,12.39,45.06,0
2020,8,1,21,12.33,49.19,0
2020,8,1,22,13,57.06,0
2020,8,1,23,13.79,62.94,0
2020,8,2,0,14.1,66,0
2020,8,2,1,14.1,68.06,0
2020,8,2,2,14.22,71.06,0
2020,8,2,3,14.28,74.06,0
2020,8,2,4,14.4,76.94,0
2020,8,2,5,14.47,78.5,0
2020,8,2,6,14.1,71.12,0
2020,8,2,7,12.45,52.81,0
2020,8,2,8,10.68,38.44,0
2020,8,2,9,9.52,30.44,0
2020,8,2,10,9.16,27.06,0
2020,8,2,11,9.09,25.44,0
2020,8,2,12,9.09,24.62,0
2020,8,2,13,9.03,24.31,0
2020,8,2,14,9.03,24.31,0
2020,8,2,15,8.97,24.75,0
2020,8,2,16,8.97,25.88,0
2020,8,2,17,8.97,27.69,0
2020,8,2,18,9.03,30.69,0
2020,8,2,19,9.28,35,0
2020,8,2,20,9.52,39.12,0
2020,8,2,21,9.64,42.12,0
2020,8,2,22,9.7,44.19,0
2020,8,2,23,9.83,46,0
2020,8,3,0,9.95,48.38,0
2020,8,3,1,10.13,51,0
2020,8,3,2,10.25,53.5,0
2020,8,3,3,10.44,56,0
2020,8,3,4,10.5,57.62,0
2020,8,3,5,10.56,58.31,0
2020,8,3,6,10.5,54.5,0
2020,8,3,7,10.19,46.31,0
2020,8,3,8,9.64,37.5,0
2020,8,3,9,9.22,32.06,0
2020,8,3,10,8.97,28.56,0
2020,8,3,11,8.79,26.38,0
2020,8,3,12,8.67,25.19,0
2020,8,3,13,8.61,24.75,0
2020,8,3,14,8.67,25.12,0
2020,8,3,15,8.73,26.38,0
2020,8,3,16,8.91,28.44,0
2020,8,3,17,9.22,31.56,0
2020,8,3,18,9.64,35.81,0
2020,8,3,19,10.01,41.62,0
2020,8,3,20,10.25,45.5,0
2020,8,3,21,10.44,48.81,0
2020,8,3,22,10.44,51.94,0
2020,8,3,23,10.68,56.69,0
2020,8,4,0,11.05,61.19,0
2020,8,4,1,11.41,65.38,0
2020,8,4,2,11.66,69.12,0
2020,8,4,3,11.96,72.62,0
2020,8,4,4,12.21,76.06,0
2020,8,4,5,12.51,78.81,0
2020,8,4,6,12.45,73.69,0
2020,8,4,7,11.9,62.38,0
2020,8,4,8,11.47,53.12,0
2020,8,4,9,11.29,46.75,0
2020,8,4,10,11.17,41.44,0
2020,8,4,11,10.99,37.56,0
2020,8,4,12,10.68,34.62,0
2020,8,4,13,10.5,33.06,0
2020,8,4,14,10.31,32.56,0
2020,8,4,15,10.13,32.81,0
2020,8,4,16,10.07,33.81,0
2020,8,4,17,10.19,35.94,0
2020,8,4,18,10.62,40.62,0
2020,8,4,19,11.29,48.25,0
2020,8,4,20,11.9,54.19,0
2020,8,4,21,12.21,57.75,0
2020,8,4,22,12.21,59.69,0
2020,8,4,23,12.08,62.12,0
2020,8,5,0,12.08,65.19,0
2020,8,5,1,12.27,68.75,0
2020,8,5,2,12.51,72.5,0
2020,8,5,3,12.82,76.75,0
2020,8,5,4,13.12,81.06,0
2020,8,5,5,13.31,83,0
2020,8,5,6,13.18,75.56,0
2020,8,5,7,12.7,63.38,0
